,userid,productid,main_category,sub_category,rating
5010,43646,hkt214121,home & kitchen,Home Storage,1.9
5011,39716,spf031018,sports & fitness,Yoga,1.8
5012,15157,msh205621,men's shoes,Casual Shoes,1.4
5013,26788,str217460,stores,Men's Fashion,1.9
5014,19974,hkt038984,home & kitchen,Kitchen Storage & Containers,3.6
5015,70024,acs203533,accessories,Jewellery,4.4
5016,61525,bag105516,bags & luggage,Travel Accessories,2.2
5017,43123,hkt245921,home & kitchen,Home Storage,3.5
5018,66612,kfa187422,kids' fashion,Baby Fashion,1.6
5019,20582,str072259,stores,Sportswear,3.1
5020,25501,hkt168482,home & kitchen,Home Storage,1.5
5021,94747,msh099186,men's shoes,Casual Shoes,4.4
5022,17130,mcl020482,men's clothing,Innerwear,4.0
5023,84271,mcl218173,men's clothing,T-shirts & Polos,3.4
5024,67306,mcl151933,men's clothing,Innerwear,3.8
5025,88619,acs036722,accessories,Fashion & Silver Jewellery,2.6
5026,82948,acs037291,accessories,Handbags & Clutches,4.4
5027,32963,app255598,appliances,Heating & Cooling Appliances,3.8
5028,43646,wcl153246,women's clothing,Clothing,2.9
5029,43935,acs067968,accessories,Watches,4.8
5030,11778,acs244404,accessories,Fashion & Silver Jewellery,4.2
5031,84979,wcl084828,women's clothing,Western Wear,2.0
5032,62408,mcl137489,men's clothing,Shirts,4.7
5033,56407,acs018738,accessories,Jewellery,2.1
5034,21569,hkt119654,home & kitchen,Garden & Outdoors,4.4
5035,77001,wcl257313,women's clothing,Clothing,4.4
5036,84185,wcl202690,women's clothing,Lingerie & Nightwear,3.5
5037,53174,mcl148491,men's clothing,Innerwear,2.1
5038,68018,acs184866,accessories,Bags & Luggage,1.6
5039,71791,acs264054,accessories,Jewellery,2.9
5040,92602,acs224274,accessories,Handbags & Clutches,3.3
5041,31061,hkt186818,home & kitchen,Home Improvement,4.2
5042,25870,tvc147269,"tv, audio & cameras",Speakers,1.4
5043,46572,kfa192379,kids' fashion,Baby Fashion,2.5
5044,16508,ind012027,industrial supplies,"Test, Measure & Inspect",1.0
5045,45751,msh094552,men's shoes,Casual Shoes,1.4
5046,87886,mcl163858,men's clothing,Innerwear,3.3
5047,92821,acs179954,accessories,Bags & Luggage,1.7
5048,27060,str064314,stores,Men's Fashion,4.8
5049,49501,msh092551,men's shoes,Casual Shoes,4.3
5050,74573,wcl072718,women's clothing,Clothing,1.3
5051,25224,tvc028364,"tv, audio & cameras",Cameras,4.7
5052,58097,wcl262770,women's clothing,Lingerie & Nightwear,2.3
5053,94712,wcl174759,women's clothing,Clothing,3.7
5054,39592,wcl164487,women's clothing,Ethnic Wear,1.9
5055,46655,spf047142,sports & fitness,Badminton,1.7
5056,84191,acs089490,accessories,Fashion & Silver Jewellery,2.4
5057,57469,wcl196013,women's clothing,Clothing,4.1
5058,25796,wcl209773,women's clothing,Western Wear,4.3
5059,17474,mcl201154,men's clothing,T-shirts & Polos,1.6
5060,82852,acs148333,accessories,Handbags & Clutches,4.0
5061,93408,mcl122309,men's clothing,T-shirts & Polos,2.2
5062,31037,wcl132840,women's clothing,Lingerie & Nightwear,1.1
5063,42415,msh150379,men's shoes,Sports Shoes,2.7
5064,19020,acs207732,accessories,Fashion & Silver Jewellery,1.9
5065,10407,wcl086863,women's clothing,Ethnic Wear,5.0
5066,88061,mcl192831,men's clothing,T-shirts & Polos,4.3
5067,20116,hkt002432,home & kitchen,Kitchen Storage & Containers,3.0
5068,11217,wcl044765,women's clothing,Clothing,3.4
5069,35796,wcl119618,women's clothing,Western Wear,1.1
5070,28305,mcl215579,men's clothing,Jeans,4.5
5071,19953,tvc105262,"tv, audio & cameras",Cameras,3.8
5072,95121,wcl029784,women's clothing,Ethnic Wear,4.0
5073,19014,tvc008730,"tv, audio & cameras",Home Entertainment Systems,3.5
5074,26788,wcl131191,women's clothing,Ethnic Wear,2.4
5075,39993,acs095703,accessories,Watches,4.4
5076,81404,acs038221,accessories,Handbags & Clutches,4.0
5077,65576,wcl122405,women's clothing,Western Wear,3.7
5078,41010,acs015321,accessories,Fashion & Silver Jewellery,3.7
5079,80817,bth129205,beauty & health,Beauty & Grooming,4.8
5080,90603,app230283,appliances,Heating & Cooling Appliances,1.5
5081,91956,acs168725,accessories,Fashion & Silver Jewellery,4.0
5082,64182,str038414,stores,Men's Fashion,1.7
5083,94712,tvc260566,"tv, audio & cameras",Headphones,3.2
5084,48590,tvc141565,"tv, audio & cameras",Speakers,3.0
5085,66521,msh174009,men's shoes,Casual Shoes,1.3
5086,81269,bth256367,beauty & health,Make-up,3.9
5087,19346,wcl125734,women's clothing,Lingerie & Nightwear,2.1
5088,31446,wcl014620,women's clothing,Western Wear,3.8
5089,30168,str081242,stores,The Designer Boutique,2.8
5090,36369,kfa100654,kids' fashion,Kids' Shoes,1.7
5091,88002,tvc107909,"tv, audio & cameras",Home Entertainment Systems,1.3
5092,37133,acs143645,accessories,Fashion & Silver Jewellery,1.6
5093,31781,wcl085926,women's clothing,Clothing,4.7
5094,14511,cmb256758,car & motorbike,Motorbike Accessories & Parts,2.5
5095,26660,wcl191727,women's clothing,Western Wear,1.2
5096,67585,wcl210585,women's clothing,Clothing,4.5
5097,41276,acs041297,accessories,Watches,4.2
5098,60438,tvc116589,"tv, audio & cameras",Security Cameras,1.7
5099,52371,mcl233892,men's clothing,T-shirts & Polos,1.6
5100,75494,str161991,stores,Men's Fashion,4.6
5101,41066,wcl234491,women's clothing,Clothing,5.0
5102,12684,mcl055483,men's clothing,Shirts,3.1
5103,68234,wcl197207,women's clothing,Ethnic Wear,1.8
5104,57869,msh255243,men's shoes,Casual Shoes,3.8
5105,88035,tbp088438,toys & baby products,Toys & Games,3.4
5106,21221,tvc052665,"tv, audio & cameras",Headphones,4.8
5107,81177,wsh220500,women's shoes,Shoes,1.3
5108,68503,msh148263,men's shoes,Sports Shoes,4.0
5109,58073,cmb243433,car & motorbike,Car Electronics,3.5
5110,86934,acs190814,accessories,Watches,2.5
5111,68018,msh159518,men's shoes,Sports Shoes,3.1
5112,38489,str133685,stores,Men's Fashion,3.0
5113,50165,tbp168859,toys & baby products,"Baby Bath, Skin & Grooming",3.5
5114,18491,tvc214854,"tv, audio & cameras",Home Entertainment Systems,1.5
5115,68152,acs089442,accessories,Bags & Luggage,3.9
5116,13635,wcl150663,women's clothing,Lingerie & Nightwear,2.4
5117,79977,acs243357,accessories,Handbags & Clutches,2.9
5118,53437,tvc035897,"tv, audio & cameras",Headphones,4.0
5119,55272,acs191553,accessories,Bags & Luggage,3.1
5120,40116,acs092020,accessories,Jewellery,2.3
5121,21014,tvc028006,"tv, audio & cameras",Home Entertainment Systems,4.6
5122,43222,hkt202859,home & kitchen,Kitchen Storage & Containers,4.8
5123,88702,mcl259578,men's clothing,T-shirts & Polos,2.7
5124,91564,acs025061,accessories,Jewellery,1.9
5125,84744,app081026,appliances,Kitchen & Home Appliances,1.4
5126,66995,tvc069060,"tv, audio & cameras",Headphones,3.1
5127,93295,acs157682,accessories,Bags & Luggage,4.9
5128,43032,tvc223037,"tv, audio & cameras",Headphones,4.4
5129,87667,mcl007282,men's clothing,Innerwear,2.6
5130,59082,acs009606,accessories,Handbags & Clutches,3.4
5131,34354,tvc164880,"tv, audio & cameras",Home Entertainment Systems,1.8
5132,60887,wcl237196,women's clothing,Western Wear,3.8
5133,75015,hkt106566,home & kitchen,Indoor Lighting,2.8
5134,32811,tvc118056,"tv, audio & cameras",Camera Accessories,4.6
5135,53835,msh054639,men's shoes,Formal Shoes,1.3
5136,67755,wcl035797,women's clothing,Clothing,4.1
5137,99728,mcl152629,men's clothing,Shirts,1.1
5138,69717,mcl002632,men's clothing,Jeans,1.8
5139,90341,hkt207037,home & kitchen,Garden & Outdoors,2.1
5140,77596,cmb218457,car & motorbike,Car Accessories,2.1
5141,86827,wcl138967,women's clothing,Lingerie & Nightwear,2.3
5142,99728,tvc139571,"tv, audio & cameras",Cameras,2.0
5143,22539,str183472,stores,Men's Fashion,1.3
5144,80284,msh098138,men's shoes,Casual Shoes,2.2
5145,51453,tvc244391,"tv, audio & cameras",Camera Accessories,3.2
5146,36390,msh016024,men's shoes,Casual Shoes,1.4
5147,87341,acs036474,accessories,Fashion & Silver Jewellery,1.4
5148,62999,ind240577,industrial supplies,Industrial & Scientific Supplies,1.7
5149,26660,hkt089167,home & kitchen,Home Improvement,4.2
5150,95501,mcl020548,men's clothing,T-shirts & Polos,4.4
5151,83057,wcl228559,women's clothing,Lingerie & Nightwear,3.0
5152,19844,str225078,stores,Men's Fashion,2.2
5153,46089,wcl031473,women's clothing,Western Wear,4.3
5154,64817,tvc218232,"tv, audio & cameras",Home Entertainment Systems,2.3
5155,49179,acs185976,accessories,Handbags & Clutches,5.0
5156,34502,wcl125307,women's clothing,Ethnic Wear,4.9
5157,60048,wcl001307,women's clothing,Ethnic Wear,1.0
5158,99043,hkt216917,home & kitchen,Garden & Outdoors,4.8
5159,57042,str083987,stores,Women's Fashion,3.6
5160,95423,wcl011467,women's clothing,Lingerie & Nightwear,3.4
5161,61628,tvc000733,"tv, audio & cameras",Headphones,2.6
5162,35323,hkt005028,home & kitchen,Home Improvement,4.4
5163,82309,mcl073213,men's clothing,Shirts,3.8
5164,42415,tvc078239,"tv, audio & cameras",Security Cameras,4.8
5165,21082,wcl117764,women's clothing,Western Wear,1.6
5166,88351,app044306,appliances,Washing Machines,1.7
5167,60422,mcl132144,men's clothing,T-shirts & Polos,1.3
5168,21286,msh199358,men's shoes,Casual Shoes,3.1
5169,99587,hkt105670,home & kitchen,Bedroom Linen,2.3
5170,48242,tbp207125,toys & baby products,STEM Toys Store,4.3
5171,27115,str050388,stores,Sportswear,4.0
5172,64507,acs163785,accessories,Watches,3.8
5173,70542,wcl129211,women's clothing,Lingerie & Nightwear,4.2
5174,40818,wsh217377,women's shoes,Shoes,2.0
5175,72550,wcl219480,women's clothing,Clothing,2.1
5176,20147,kfa044045,kids' fashion,Baby Fashion,2.4
5177,67285,app248985,appliances,Kitchen & Home Appliances,2.3
5178,79160,acs050039,accessories,Jewellery,2.6
5179,80153,mcl139108,men's clothing,T-shirts & Polos,4.7
5180,72945,hkt191653,home & kitchen,Indoor Lighting,4.9
5181,78454,msh041476,men's shoes,Formal Shoes,1.0
5182,33901,acs264421,accessories,Bags & Luggage,4.1
5183,79332,app047535,appliances,Kitchen & Home Appliances,4.8
5184,19953,msh104782,men's shoes,Sports Shoes,2.8
5185,96676,str151243,stores,Men's Fashion,3.0
5186,95543,acs256489,accessories,Fashion & Silver Jewellery,1.6
5187,89309,tvc133796,"tv, audio & cameras",Cameras,1.4
5188,75768,acs184873,accessories,Bags & Luggage,3.6
5189,84100,acs168520,accessories,Handbags & Clutches,4.7
5190,76532,wcl143425,women's clothing,Lingerie & Nightwear,4.6
5191,63521,tvc243650,"tv, audio & cameras",Home Entertainment Systems,4.8
5192,63524,msh015914,men's shoes,Sports Shoes,2.2
5193,54176,str001778,stores,Men's Fashion,2.6
5194,31661,wcl225389,women's clothing,Western Wear,2.9
5195,63436,msh065267,men's shoes,Sports Shoes,3.1
5196,27372,acs081145,accessories,Bags & Luggage,1.1
5197,26811,kfa167326,kids' fashion,Kids' Fashion,4.5
5198,47320,str250473,stores,Men's Fashion,4.0
5199,62855,bth077454,beauty & health,Diet & Nutrition,4.1
5200,51529,app002835,appliances,Kitchen & Home Appliances,1.2
5201,25837,wcl042589,women's clothing,Lingerie & Nightwear,4.9
5202,70117,str111002,stores,Men's Fashion,2.6
5203,72454,tvc181370,"tv, audio & cameras",Cameras,3.5
5204,88920,mcl222026,men's clothing,Jeans,4.0
5205,13379,msh005977,men's shoes,Casual Shoes,2.1
5206,90709,acs265336,accessories,Jewellery,4.3
5207,26217,str180152,stores,Women's Fashion,1.5
5208,69477,tvc006951,"tv, audio & cameras",Cameras,1.4
5209,61135,bth139116,beauty & health,Diet & Nutrition,2.4
5210,43131,mcl065388,men's clothing,Shirts,2.2
5211,34475,wcl038212,women's clothing,Western Wear,4.3
5212,58429,acs141429,accessories,Jewellery,1.0
5213,83830,mcl093803,men's clothing,Shirts,5.0
5214,46483,wcl025735,women's clothing,Clothing,2.7
5215,61135,app126551,appliances,Kitchen & Home Appliances,3.3
5216,82608,wcl248427,women's clothing,Lingerie & Nightwear,3.8
5217,37412,tvc138594,"tv, audio & cameras",Security Cameras,3.8
5218,90358,mcl226060,men's clothing,Innerwear,3.4
5219,61525,tvc145466,"tv, audio & cameras",Home Entertainment Systems,2.1
5220,33657,msh000027,men's shoes,Formal Shoes,4.0
5221,44005,str188125,stores,Women's Fashion,1.4
5222,65042,wcl089065,women's clothing,Ethnic Wear,4.8
5223,74166,mcl084614,men's clothing,Shirts,1.3
5224,36228,wcl073887,women's clothing,Western Wear,3.2
5225,53232,acs213022,accessories,Watches,3.1
5226,17171,tvc153094,"tv, audio & cameras",Security Cameras,1.9
5227,91707,tvc199621,"tv, audio & cameras",Home Entertainment Systems,2.5
5228,89667,mcl251156,men's clothing,T-shirts & Polos,4.1
5229,46163,app049405,appliances,Kitchen & Home Appliances,1.5
5230,98439,acs086862,accessories,Bags & Luggage,4.8
5231,97912,wcl094374,women's clothing,Lingerie & Nightwear,2.5
5232,51555,msh246735,men's shoes,Sports Shoes,3.9
5233,93295,wcl011703,women's clothing,Ethnic Wear,3.8
5234,69182,acs008311,accessories,Handbags & Clutches,1.1
5235,94776,ind212513,industrial supplies,Industrial & Scientific Supplies,4.6
5236,70799,acs188445,accessories,Fashion & Silver Jewellery,2.6
5237,15300,wcl131575,women's clothing,Western Wear,2.2
5238,72316,acs207594,accessories,Jewellery,3.7
5239,10290,cmb237239,car & motorbike,Car Parts,4.2
5240,44322,wcl171485,women's clothing,Western Wear,3.0
5241,50409,msh074238,men's shoes,Casual Shoes,3.3
5242,84999,wcl017456,women's clothing,Clothing,3.3
5243,88661,acs054590,accessories,Jewellery,4.8
5244,84848,mcl052561,men's clothing,Innerwear,3.8
5245,76002,kfa252016,kids' fashion,Kids' Clothing,2.5
5246,10842,msh180454,men's shoes,Sports Shoes,4.4
5247,37091,wcl112239,women's clothing,Ethnic Wear,1.7
5248,16321,tvc205227,"tv, audio & cameras",Camera Accessories,2.0
5249,61135,tvc171482,"tv, audio & cameras",Home Entertainment Systems,1.7
5250,36101,mcl073732,men's clothing,T-shirts & Polos,2.1
5251,13379,acs146775,accessories,Fashion & Silver Jewellery,2.6
5252,13620,wcl052098,women's clothing,Clothing,3.9
5253,93719,bag176993,bags & luggage,Wallets,1.6
5254,50685,tvc091285,"tv, audio & cameras",Camera Accessories,4.8
5255,98052,wcl122116,women's clothing,Clothing,4.4
5256,27770,spf034285,sports & fitness,Football,3.3
5257,84191,str075762,stores,Sportswear,4.8
5258,65734,app098581,appliances,Kitchen & Home Appliances,1.0
5259,99576,acs180482,accessories,Handbags & Clutches,3.2
5260,94016,tvc208873,"tv, audio & cameras",Home Entertainment Systems,4.3
5261,55210,acs249807,accessories,Fashion & Silver Jewellery,2.9
5262,16363,msh161724,men's shoes,Sports Shoes,3.1
5263,46888,wcl161511,women's clothing,Clothing,1.8
5264,19795,wcl142820,women's clothing,Clothing,4.4
5265,36021,tvc038668,"tv, audio & cameras",Cameras,2.5
5266,51555,msh184022,men's shoes,Formal Shoes,3.2
5267,58060,wcl075663,women's clothing,Western Wear,1.4
5268,70024,tvc190367,"tv, audio & cameras",Speakers,4.3
5269,52722,cmb016769,car & motorbike,Car Parts,3.7
5270,82148,wcl238131,women's clothing,Clothing,1.2
5271,31956,acs129287,accessories,Bags & Luggage,2.6
5272,12225,wcl023423,women's clothing,Clothing,3.2
5273,35569,acs243595,accessories,Watches,3.5
5274,95258,spf218885,sports & fitness,Football,2.8
5275,36446,spf142146,sports & fitness,Fitness Accessories,3.7
5276,60843,tvc033258,"tv, audio & cameras",Home Entertainment Systems,1.2
5277,39645,tvc105402,"tv, audio & cameras",Camera Accessories,1.1
5278,34963,wcl045891,women's clothing,Clothing,1.6
5279,80941,mcl164186,men's clothing,Innerwear,4.3
5280,79643,hkt186818,home & kitchen,Home Improvement,1.2
5281,31202,acs226401,accessories,Fashion & Silver Jewellery,1.9
5282,92693,wcl239779,women's clothing,Lingerie & Nightwear,4.2
5283,98975,app029286,appliances,Kitchen & Home Appliances,3.7
5284,34478,str119413,stores,Men's Fashion,1.0
5285,81520,wcl039544,women's clothing,Clothing,1.2
5286,75858,spf148189,sports & fitness,Cycling,2.9
5287,55883,msh130120,men's shoes,Sports Shoes,4.6
5288,76002,wcl082395,women's clothing,Lingerie & Nightwear,2.6
5289,21151,wcl225612,women's clothing,Lingerie & Nightwear,4.3
5290,42635,app086134,appliances,Heating & Cooling Appliances,4.7
5291,68846,hkt062122,home & kitchen,Home Storage,4.8
5292,19984,msh017012,men's shoes,Formal Shoes,4.1
5293,37918,kfa217158,kids' fashion,Kids' Fashion,1.3
5294,48931,wcl252255,women's clothing,Clothing,4.7
5295,36086,hkt230231,home & kitchen,Garden & Outdoors,4.1
5296,88297,acs206447,accessories,Jewellery,3.7
5297,61834,wcl114187,women's clothing,Lingerie & Nightwear,2.9
5298,53340,mcl066877,men's clothing,T-shirts & Polos,2.6
5299,47042,wcl127135,women's clothing,Ethnic Wear,4.3
5300,30452,hkt039030,home & kitchen,Home Improvement,1.2
5301,85846,msh097233,men's shoes,Casual Shoes,3.4
5302,22942,acs049075,accessories,Handbags & Clutches,2.0
5303,36446,msh219202,men's shoes,Sports Shoes,4.0
5304,60123,acs235018,accessories,Watches,2.3
5305,41272,hkt031358,home & kitchen,Home Décor,3.7
5306,68234,wcl035133,women's clothing,Ethnic Wear,2.1
5307,99405,tvc074177,"tv, audio & cameras",Home Entertainment Systems,4.1
5308,50790,acs125637,accessories,Fashion & Silver Jewellery,4.4
5309,59222,tvc183582,"tv, audio & cameras",Home Entertainment Systems,4.2
5310,26621,str078649,stores,Men's Fashion,4.5
5311,53133,tvc055786,"tv, audio & cameras",Speakers,2.3
5312,67366,wcl097432,women's clothing,Clothing,3.1
5313,87317,ind081512,industrial supplies,Janitorial & Sanitation Supplies,3.4
5314,29095,str062917,stores,Women's Fashion,4.2
5315,49801,tvc213717,"tv, audio & cameras",Home Entertainment Systems,1.5
5316,19453,tbp251866,toys & baby products,Baby Products,1.2
5317,66633,wcl144095,women's clothing,Clothing,2.8
5318,67366,acs196688,accessories,Fashion & Silver Jewellery,4.3
5319,83435,wcl128359,women's clothing,Western Wear,3.7
5320,61835,bag104275,bags & luggage,Wallets,4.9
5321,88952,hkt042803,home & kitchen,Garden & Outdoors,2.4
5322,46244,hkt233052,home & kitchen,Garden & Outdoors,2.6
5323,15157,hkt265707,home & kitchen,Home Décor,2.2
5324,86934,wcl165694,women's clothing,Clothing,4.6
5325,93974,acs051558,accessories,Watches,1.9
5326,80348,mcl255701,men's clothing,T-shirts & Polos,3.9
5327,96411,wcl012513,women's clothing,Western Wear,3.3
5328,91335,acs013652,accessories,Fashion & Silver Jewellery,3.4
5329,23018,str178682,stores,Men's Fashion,3.8
5330,37341,wcl180649,women's clothing,Ethnic Wear,1.1
5331,15934,bth239154,beauty & health,Luxury Beauty,4.2
5332,54861,wcl013534,women's clothing,Western Wear,2.0
5333,16868,spf235755,sports & fitness,Football,4.6
5334,89719,wcl260544,women's clothing,Ethnic Wear,2.8
5335,59444,tvc026134,"tv, audio & cameras",Speakers,2.4
5336,16705,wcl126200,women's clothing,Clothing,3.5
5337,53899,acs251888,accessories,Jewellery,2.5
5338,41638,wcl002293,women's clothing,Lingerie & Nightwear,3.6
5339,48920,tvc180339,"tv, audio & cameras",Camera Accessories,4.6
5340,44176,acs010267,accessories,Fashion & Silver Jewellery,1.3
5341,57890,wcl207605,women's clothing,Clothing,2.5
5342,61076,tvc060617,"tv, audio & cameras",Camera Accessories,5.0
5343,86474,acs212612,accessories,Jewellery,1.1
5344,60053,app052696,appliances,Kitchen & Home Appliances,3.6
5345,76598,tvc232567,"tv, audio & cameras",Home Entertainment Systems,1.0
5346,58377,wcl263938,women's clothing,Clothing,3.0
5347,48585,tbp219728,toys & baby products,Baby Products,3.0
5348,74427,ind128849,industrial supplies,Janitorial & Sanitation Supplies,4.6
5349,10241,wcl113175,women's clothing,Western Wear,2.3
5350,99576,spf053611,sports & fitness,Yoga,1.5
